x,y,z
650,296,847
467,710,374
371,331,476
565,130,561
786,288,902
15,944,840
583,514,637
45,285,558
355,542,104
335,766,853
495,710,470
951,257,321
533,317,666
416,425,227
41,373,811
623,158,675
653,118,344
354,453,360
422,947,240
865,880,335
396,162,572
728,685,201
221,538,786
70,841,706
479,715,9
655,544,103
530,550,155
101,173,517
588,897,15
649,664,391
713,122,647
98,591,419
477,714,822
358,107,513
629,164,668
456,836,402
522,545,234
599,672,41
473,197,436
234,713,662
986,580,997
968,987,209
417,59,639
931,289,848
605,330,553
747,808,938
62,71,87
531,662,961
967,501,977
145,566,378
664,210,823
159,99,57
926,487,797
78,653,578
106,108,76
476,95,193
712,667,292
716,706,493
885,671,370
911,549,963
410,855,789
404,703,661
554,705,454
959,702,45
531,35,98
394,760,590
697,500,736
787,360,697
443,845,117
452,481,581
210,626,144
510,445,622
419,978,446
536,23,581
220,571,631
229,751,654
345,485,865
844,489,863
308,218,611
242,702,533
893,744,476
600,207,875
445,964,181
657,979,962
267,545,499
795,852,208
321,93,600
853,47,659
844,969,718
718,60,612
253,7,698
544,719,530
835,564,353
346,887,389
810,679,246
809,975,957
822,982,71
736,672,516
76,204,781
391,716,511
235,833,170
858,219,545
331,146,739
498,384,554
794,745,564
228,156,337
486,541,474
304,882,338
741,688,333
656,295,214
413,857,349
267,468,741
217,441,334
68,712,660
77,589,562
295,792,471
295,235,743
374,187,102
950,912,280
654,753,531
365,672,319
776,195,911
312,274,832
100,644,699
663,266,980
64,960,469
88,672,786
878,152,386
792,909,488
236,232,412
936,837,923
830,437,703
17,427,266
261,402,392
721,583,170
96,275,471
555,994,73
612,774,84
43,663,942
207,814,636
917,231,830
509,101,658
795,256,38
575,116,193
228,587,561
143,159,579
321,753,57
513,850,498
970,657,459
96,935,989
26,719,843
805,629,953
698,802,326
129,126,426
199,212,634
366,563,88
125,361,408
108,813,801
409,778,297
967,76,824
76,25,785
296,961,54
946,339,105
528,274,395
37,940,43
316,861,932
786,983,193
435,51,255
320,10,943
709,271,777
734,543,957
78,948,130
253,891,577
55,24,70
401,964,269
409,316,742
204,154,113
745,182,555
787,627,154
217,681,762
551,385,752
553,982,807
438,417,970
149,705,528
817,223,420
358,970,958
35,870,189
333,531,771
350,394,9
733,525,37
109,195,142
187,610,892
652,538,302
187,183,259
60,512,243
372,951,566
197,962,472
694,121,924
58,998,943
833,716,811
88,52,305
217,269,951
650,124,920
36,742,827
581,700,404
296,265,983
283,908,579
251,437,832
383,957,310
724,985,183
547,448,117
490,530,856
687,553,685
982,894,403
266,264,207
996,378,140
169,440,63
746,980,92
121,163,398
748,431,409
772,475,459
532,821,572
219,722,293
789,18,108
683,565,591
877,913,193
948,450,332
885,986,930
806,839,927
518,490,904
125,943,363
941,402,767
2,846,273
249,631,901
292,240,238
481,836,682
478,228,443
126,973,407
679,124,581
156,811,958
650,45,816
198,208,935
445,211,928
121,438,68
697,589,985
489,803,637
881,972,616
345,130,519
76,123,74
557,334,428
629,788,903
671,229,680
813,88,356
233,381,248
650,205,194
83,670,237
385,414,531
469,440,925
69,989,568
319,638,73
699,941,912
745,722,29
370,414,492
608,779,820
252,540,254
73,192,203
348,465,906
707,981,758
258,877,483
45,452,620
172,606,663
569,82,463
340,207,819
190,989,979
87,695,75
42,638,474
4,924,338
538,116,398
216,345,456
98,219,591
380,840,213
995,280,919
313,681,522
483,37,101
515,820,901
162,724,414
79,576,435
840,484,39
482,832,879
989,135,182
443,448,423
438,369,858
289,773,138
662,772,721
464,967,259
733,16,536
547,181,842
213,2,555
875,22,876
888,731,644
556,522,576
576,298,31
43,992,94
219,131,78
393,639,530
737,588,401
326,123,196
215,350,959
560,132,692
203,746,105
253,313,916
838,578,913
991,733,722
4,354,360
893,993,357
40,125,401
762,832,382
167,679,864
70,302,628
582,607,312
516,557,21
996,378,326
610,375,922
244,523,695
321,422,531
881,251,18
379,861,276
290,281,395
547,121,778
358,368,365
405,824,21
516,156,857
406,737,40
114,666,973
419,329,378
235,530,591
948,194,905
795,24,65
423,25,49
431,389,154
971,554,250
571,588,239
585,350,806
218,747,416
914,953,165
337,211,663
195,42,662
492,503,517
35,348,756
444,385,686
494,580,91
3,180,1
864,768,647
614,434,136
480,741,979
870,598,531
831,563,193
78,598,517
384,90,67
512,653,949
419,927,112
643,111,337
872,520,453
212,66,151
609,316,629
454,463,24
147,4,807
460,880,209
405,675,130
703,57,780
516,414,71
902,427,93
794,656,150
710,34,703
650,206,327
99,677,736
624,620,426
639,528,64
968,591,573
903,974,806
196,306,503
465,886,144
504,501,656
661,322,863
13,702,990
171,982,544
372,121,89
760,711,307
871,830,894
780,688,372
545,189,501
632,171,91
7,110,83
526,177,483
898,378,446
313,577,71
560,326,767
277,746,135
158,794,716
827,462,329
434,944,389
974,197,349
203,54,669
925,513,429
604,801,958
779,803,745
474,48,37
327,943,483
324,269,998
100,97,260
139,565,91
175,300,162
388,407,551
760,226,101
633,45,914
72,790,907
519,357,56
232,876,998
542,451,816
280,919,863
752,850,884
263,224,626
229,761,523
757,136,581
967,130,171
236,784,987
128,916,100
327,38,972
817,815,631
399,195,325
893,807,14
444,337,425
94,736,758
980,595,358
978,390,512
203,396,573
721,116,532
730,151,935
445,489,382
982,861,733
101,23,557
238,67,83
144,490,110
757,595,212
711,626,910
228,85,539
86,773,969
204,871,425
775,645,604
275,799,417
977,742,459
557,114,292
91,151,753
256,435,423
262,291,96
714,483,404
815,715,280
601,770,512
957,380,825
813,676,981
976,280,929
177,1,325
441,581,420
617,977,545
622,67,736
840,902,244
952,297,10
334,942,813
901,682,588
824,518,965
831,676,624
966,771,1
324,380,773
556,415,926
359,851,710
969,545,399
200,764,832
939,684,725
666,208,554
352,688,454
157,408,538
363,634,938
589,288,734
836,348,398
633,485,259
177,787,640
188,705,872
33,371,394
814,389,672
812,852,229
596,40,665
261,974,380
337,761,186
656,794,524
786,56,238
226,660,497
118,399,565
608,1,167
292,646,119
177,209,666
674,74,94
161,315,367
499,541,938
4,546,683
178,967,73
465,810,10
573,241,912
94,826,700
557,285,80
59,134,102
773,757,691
368,224,507
162,950,709
484,301,879
670,854,460
548,352,361
140,758,815
383,643,506
528,591,811
691,76,157
271,625,262
711,438,230
256,941,704
195,610,35
567,125,111
339,686,722
37,994,995
108,767,223
447,102,56
733,32,718
906,578,550
904,569,285
691,781,45
263,132,145
11,563,559
127,66,604
487,82,86
134,161,766
378,381,200
67,727,512
417,31,615
941,508,518
264,124,913
427,280,646
299,293,126
573,528,6
365,212,667
81,64,695
203,355,205
683,581,932
950,855,39
294,646,711
181,23,81
19,826,668
780,575,306
386,49,494
947,806,632
617,140,629
516,996,684
939,300,239
34,923,787
214,649,705
437,526,145
431,426,400
240,499,673
304,156,949
448,894,711
121,634,475
501,530,934
298,291,177
828,452,163
248,62,141
869,664,340
640,369,329
151,766,317
108,268,318
920,206,178
848,155,118
325,432,10
915,239,787
617,418,343
717,698,667
291,767,479
262,790,794
277,893,697
194,188,398
633,831,387
531,640,991
455,343,490
76,64,411
996,313,372
90,803,890
322,303,766
474,869,633
798,945,868
83,909,266
685,637,262
642,95,59
214,623,185
418,748,907
550,406,733
531,177,87
264,191,657
126,565,235
166,748,451
983,392,409
802,136,456
528,763,242
446,626,128
617,219,120
321,749,192
194,782,433
949,224,272
605,559,165
584,384,789
981,724,683
440,677,350
176,705,312
650,775,309
398,493,486
35,756,58
562,125,970
518,845,694
273,485,723
780,525,667
607,842,699
653,930,34
925,12,664
291,941,555
196,776,304
51,80,719
987,18,408
654,254,351
999,675,517
545,707,678
74,909,743
114,804,374
946,712,152
381,247,280
791,877,974
416,275,131
226,987,460
387,565,128
47,166,704
986,796,310
788,631,363
450,459,700
918,742,833
265,161,336
300,49,49
262,778,434
282,951,85
145,705,490
258,748,773
338,276,988
965,899,81
392,908,125
958,484,908
908,829,242
19,94,601
712,90,149
214,32,200
969,646,470
858,60,228
970,204,625
587,595,872
911,551,123
863,405,862
975,95,800
853,113,568
653,813,830
747,419,283
198,501,303
691,898,227
136,582,441
141,974,553
223,937,348
107,682,976
422,61,38
738,273,87
392,902,215
992,594,953
472,417,581
650,116,829
959,657,302
603,825,819
406,230,155
680,543,922
646,861,701
284,903,437
94,25,496
849,36,9
111,807,782
249,290,787
109,89,438
503,323,257
772,94,701
273,70,762
240,870,304
298,783,468
765,568,884
736,212,888
865,276,899
241,259,619
791,709,209
842,556,468
691,430,951
99,527,88
970,529,898
854,633,100
725,401,142
479,290,693
297,515,471
384,90,67
731,237,374
520,448,937
901,91,677
805,368,507
636,453,770
50,644,192
911,591,497
445,491,733
791,350,560
326,720,354
704,888,934
645,243,287
850,732,888
279,101,557
778,111,828
530,46,65
663,362,484
935,59,120
286,281,936
757,956,430
24,950,33
293,555,444
981,405,248
659,629,970
885,571,291
49,555,288
945,980,875
721,913,235
632,445,92
77,790,911
530,422,516
580,893,292
474,280,73
636,701,107
399,677,824
708,132,369
46,442,283
138,964,785
785,284,691
927,401,74
619,759,353
126,610,744
744,886,253
998,36,793
587,665,280
813,788,538
777,554,105
11,554,279
414,471,438
20,82,899
969,450,253
233,617,733
179,921,804
565,932,726
600,141,78
23,755,154
112,501,96
710,870,216
521,547,841
159,702,578
798,514,919
741,673,207
739,160,53
483,662,507
304,445,220
161,249,125
433,706,574
860,935,577
500,980,629
541,748,885
748,609,33
326,244,754
361,420,23
563,725,221
656,941,787
50,982,353
420,137,61
830,615,975
231,927,532
200,946,460
566,572,944
511,94,603
397,796,626
459,339,374
345,122,443
120,829,837
449,721,694
804,607,848
207,380,737
592,884,810
840,533,80
157,187,272
402,832,818
34,736,237
790,162,475
873,929,16
459,330,424
504,663,283
739,401,686
684,833,275
523,109,69
269,196,868
453,803,305
401,86,297
612,564,807
25,435,389
938,486,316
416,1,364
316,861,932
389,396,279
197,708,400
383,355,299
240,418,265
407,433,614
379,614,392
704,461,827
913,212,119
460,760,189
990,565,245
420,665,145
34,856,603
898,902,772
790,61,910
488,84,538
45,588,428
592,125,22
461,242,250
426,637,920
563,875,735
966,419,665
444,529,804
151,301,385
428,429,495
324,135,907
625,51,580
970,479,842
967,35,672
608,246,617
114,186,436
216,368,769
821,771,994
667,667,133
655,389,726
266,445,642
100,192,5
755,268,217
512,990,227
222,130,10
84,686,43
465,634,381
464,957,881
962,999,947
572,850,328
637,159,688
993,191,326
160,777,259
968,244,916
445,715,460
226,359,626
66,406,789
421,404,351
896,441,434
829,334,177
369,536,815
641,297,126
874,92,169
704,710,557
193,676,133
61,838,928
122,648,94
659,639,939
910,356,124
500,327,820
403,912,854
81,88,283
207,638,516
333,720,779
156,399,399
746,306,844
228,6,814
901,519,259
141,329,951
876,15,121
591,964,45
487,531,797
155,989,964
388,498,469
747,164,726
834,495,443
361,434,228
924,344,355
882,897,746
492,639,138
751,634,967
469,440,925
17,922,29
341,858,704
547,470,613
511,109,219
569,412,984
502,635,429
85,618,174
755,654,303
87,509,804
42,670,636
486,346,846
742,72,917
947,82,414
353,628,394
446,521,551
223,195,607
859,353,28
873,484,718
20,842,701
255,202,921
429,791,404
940,386,575
581,759,437
745,336,483
836,575,414
441,577,15
861,113,37
932,661,245
777,831,210
658,714,256
865,543,130
839,816,692
205,68,74
119,948,209
951,833,405
468,310,364
893,917,791
780,383,589
454,797,316
626,878,652
254,363,803
105,239,979
830,962,169
153,64,137
130,774,60
801,205,958
845,743,209
611,277,626
892,567,141
141,121,60
87,502,832
96,581,194
618,935,452
150,963,740
455,373,945
16,72,153
922,727,679
900,317,789
899,50,943
879,843,154
766,460,929
821,4,515
748,548,378
423,96,514
631,826,127
527,122,689
162,30,679
485,526,951
153,930,3
989,904,488
995,256,797
127,70,147
90,771,142
728,591,193
489,215,177
355,614,10
332,747,531
830,617,192
176,749,140
337,144,804
894,23,181
23,92,507
619,604,184
447,392,703
379,17,466
452,880,335
489,559,471
882,744,804
75,816,59
687,53,330
125,216,549
561,646,877
251,195,750
263,949,888
497,674,655
734,201,908
346,984,197
546,844,779
230,351,175
435,623,264
185,370,758
622,381,753
921,86,627
514,99,889
493,16,341
662,373,710
475,808,468
127,719,501
540,878,57
243,892,715
297,548,495
204,792,163
582,705,645
849,887,687
437,724,75
746,354,90
301,421,995
821,676,148
362,859,722
70,742,306
391,453,287
982,97,923
405,544,688
311,38,132
738,744,181
973,18,525
538,289,234
29,380,471
881,30,263
840,145,214
945,894,185
579,2,482
583,280,115
461,300,905
86,167,103
301,256,281
111,906,483
901,666,267
440,562,155
397,450,18
886,212,631
927,158,115
481,101,649
123,448,598
532,978,235
718,94,213
866,209,224
362,353,4
101,348,738
306,970,235
368,116,538
986,647,940
996,769,585
94,717,160
22,550,548
876,531,905
888,21,243
753,80,674
923,391,179
911,532,16
341,142,66
883,776,838
133,59,273
863,445,317
474,971,485
678,834,697
167,564,572
818,173,904
167,646,170
313,607,139
903,368,645
388,76,959
637,687,746
289,60,885
995,71,670
698,938,95
994,241,375
113,32,164
361,365,855
679,179,239
999,293,605
881,708,372
416,268,535
125,220,744
915,788,881
520,735,785
971,56,994
292,754,54
609,334,412
502,509,412
907,749,464
650,488,256
56,761,612
595,864,586
215,138,505
414,891,270
285,368,995
525,141,14
640,382,836
90,963,361
913,938,723
966,920,322
576,258,346
53,109,257
937,612,60
338,483,284
449,461,614
260,428,80
623,345,171
613,272,59
64,586,797
797,210,523
617,479,331
882,37,461
421,864,342
488,628,902
663,723,194
591,277,482
957,18,936
488,593,214
728,58,946
100,279,872
407,675,52
537,767,300
549,137,194
298,329,897
9,995,743
129,353,13
496,919,197
259,106,284
670,130,976
439,820,740
415,997,168
517,882,286
954,917,844
158,648,778
672,779,955
372,627,732
566,595,200
743,106,474
967,627,348
189,785,540
451,905,503
814,550,383
112,101,459
470,910,342
5,980,846
733,409,242
157,435,368
920,14,837
976,590,706
688,960,755
71,566,408
958,947,558
625,637,14
598,879,491
693,112,715
266,824,363
764,322,595
461,466,661
171,374,762
400,37,860
154,139,403
639,569,38
176,372,198
698,366,902
320,661,861
282,209,440
195,523,504
408,548,106
772,475,459
65,190,105
724,998,297
602,261,54
350,907,781
811,750,884
189,734,27
617,773,546
53,601,831
222,521,914
448,525,673
140,866,877
839,245,746
686,196,875
664,885,519
647,27,605
414,217,292
621,84,715
953,736,48
420,116,362
897,280,559
8,783,341
510,493,950
506,370,852
164,404,688
727,261,876
318,456,803
787,737,453
66,749,473
994,454,870
118,421,590
919,471,922
802,947,147
308,897,348
908,612,703
274,994,725
444,570,928
495,87,329
935,522,503
377,667,954
947,365,633
837,906,614
815,110,92
81,452,142
870,633,65
757,493,207
876,259,103
849,402,631
206,469,200
202,182,227
246,115,784
135,824,87
944,35,984
540,206,368
799,592,834
299,742,798
965,20,440
771,354,150
737,176,643
903,254,864
935,602,959
77,648,558
140,582,163
514,142,445
318,611,528
728,416,25
26,460,54
354,196,495
518,957,714
216,298,164
950,79,114
823,537,124
19,62,230
859,113,828
594,420,19
559,787,124
383,51,158
305,979,579
658,882,795
173,676,520
975,822,639
521,246,97
691,767,841
579,916,639
963,487,79
125,650,589
738,855,712
556,306,679
317,834,713
71,142,989
215,336,349
867,94,266
34,402,409
2,759,365
209,284,165
860,346,836
68,678,278
645,488,643
465,140,826
727,884,944
869,307,629
952,318,147
169,375,856
307,869,542
576,168,796
965,271,585
618,805,442
390,986,633
270,683,630
714,59,644
735,979,779
884,15,539
77,3,671
443,387,427
308,798,611
213,597,551
241,504,903
285,480,183
725,559,686
209,555,41
619,894,584
277,771,586
184,427,360
320,67,319
839,760,889
120,405,762
99,877,734
305,231,132
630,405,72
220,852,948
85,137,638
193,317,107
920,767,497
859,881,536
776,196,28
652,456,55
175,926,288
691,67,171
319,646,927
652,581,851
89,301,543
469,829,859
94,518,837
483,888,290
810,411,524
620,925,846
139,310,997
417,854,251
72,145,353
625,98,426
791,400,490
108,953,745
788,345,139
692,682,733
313,47,716
870,883,29
706,186,730
314,574,471
387,91,585
827,761,450
236,66,719
651,271,72
952,289,734
847,678,615
419,424,162
3,1,966
218,140,579
637,718,838
324,46,981
137,571,498
828,522,872
709,231,922
830,254,153
769,744,101
881,844,576
730,295,809
428,971,348
851,371,17
210,654,804
637,732,568
464,572,193
271,152,934
289,878,915
647,528,560
928,862,903
402,412,454
863,336,997
603,912,538
767,940,252
249,180,821
153,131,457
249,202,613
999,303,615
245,748,968
557,114,292
415,265,537
677,840,592
433,944,113
669,142,744
960,976,798
140,321,104
610,967,317
634,854,926
237,583,576
126,60,776
509,398,841
256,422,690
57,405,926
225,698,859
106,457,29
423,207,505
664,44,815
965,858,339
672,411,208
817,907,159
182,460,35
59,685,485
572,884,479
442,224,741
276,442,606
742,64,819
651,829,183
663,435,7
635,599,760
517,789,188
254,349,477
788,602,981
88,771,919
219,860,536
871,26,23
848,151,749
285,368,995
735,588,141
47,105,800
985,534,411
866,649,928
10,42,270
668,153,934
196,811,820
992,122,93
597,300,553
538,691,668
169,882,655
844,696,626
258,229,375
388,641,283
114,247,996
869,137,920
222,68,559
611,162,210
868,677,735
349,838,569
35,858,619
359,930,411
935,693,526
64,620,752
950,383,518
270,26,654
185,74,931
532,597,652
138,640,448
760,235,857
937,69,840
3,720,965
775,185,442
550,728,597
80,837,934
940,479,235
395,871,751
477,905,750
825,823,880
451,296,555
790,334,299
734,234,936
428,379,977
94,891,844
839,6,820
442,45,671
820,404,69
205,853,386
542,508,434
49,930,582
907,114,62
594,269,673
589,15,321
288,729,505
93,545,528
948,577,554
27,172,612
480,164,400
726,948,943
44,432,377
907,76,98
731,179,142
517,707,584
150,137,409
796,192,256
820,473,848
579,505,733
722,884,683
449,531,501
26,943,521
751,966,460
758,443,933
613,361,399
595,132,61
493,469,319
956,409,947
268,121,73
607,657,512
230,715,451
826,912,53
257,265,303
154,739,201
596,127,786
907,817,420
630,972,570
648,8,825
257,688,539
319,472,609
415,970,122
645,382,290
767,818,24
168,69,908
843,663,519
504,805,378
228,23,54
875,633,808
702,414,59
614,733,457
66,780,9
704,607,239
724,618,386
690,740,540
291,538,519
455,912,451
911,81,610
160,598,541
3,846,35
231,263,154
163,81,793
703,666,727
72,320,855
428,803,530
