x,y,z
840,796,158
72,114,932
670,328,300
623,403,663
968,158,405
783,229,466
573,528,6
534,302,671
762,875,523
935,830,505
520,440,79
97,375,774
4,987,760
125,334,556
152,670,285
37,683,301
414,687,816
478,527,489
604,857,939
642,375,850
682,670,460
495,355,139
39,526,271
359,629,447
302,21,144
31,520,513
224,517,113
133,489,944
926,630,72
928,407,96
755,672,170
786,298,835
934,86,238
184,734,62
28,968,743
711,906,322
792,503,503
628,548,324
606,577,301
84,40,492
451,700,748
441,601,238
969,580,469
96,313,775
257,680,765
848,6,220
397,450,18
606,994,66
646,152,117
982,52,83
556,260,473
879,126,980
47,443,179
977,562,821
341,975,504
595,593,138
590,14,122
680,457,421
231,405,413
992,293,924
105,549,800
330,568,454
137,242,662
642,652,30
437,250,155
750,669,430
514,786,8
198,838,722
101,640,453
474,935,741
390,83,512
858,798,418
545,266,228
217,759,139
993,625,476
417,204,358
169,969,484
37,237,352
748,973,865
428,164,64
512,169,298
76,350,490
887,22,341
656,150,698
643,222,286
650,181,115
592,598,636
621,846,119
995,649,916
431,732,790
90,803,890
690,887,665
531,970,94
425,186,231
619,718,757
988,332,199
68,222,504
378,668,568
262,231,275
510,315,117
537,680,105
988,193,552
256,254,45
248,801,585
647,211,677
326,730,280
317,396,373
947,957,956
207,618,111
241,836,995
10,335,853
31,581,467
389,466,948
580,997,960
488,617,76
262,129,618
536,845,635
540,677,341
402,452,958
854,438,815
849,398,658
165,69,854
543,926,829
759,15,668
454,446,965
278,861,423
765,437,793
501,508,729
588,191,273
308,778,622
789,532,161
772,870,704
139,415,484
239,999,722
783,915,921
280,461,337
308,551,478
751,240,407
719,955,234
334,656,855
832,545,270
631,361,454
991,992,192
299,648,105
978,660,449
433,296,12
992,481,211
39,443,951
552,841,486
932,169,434
636,47,137
207,809,515
708,246,981
868,769,526
623,194,951
87,104,206
678,643,907
833,420,261
413,180,606
253,466,803
806,778,798
537,575,986
966,271,882
467,832,846
753,449,125
164,930,136
189,422,82
735,193,287
295,953,776
145,326,306
21,818,622
471,279,363
412,631,790
891,263,685
216,92,563
533,219,86
33,635,125
37,684,606
948,208,850
747,446,842
648,825,743
419,775,114
427,966,801
279,509,621
390,451,473
269,575,930
780,144,467
359,233,635
716,228,753
108,655,252
319,967,573
986,426,893
678,960,155
458,782,560
731,498,310
838,863,627
789,810,681
20,67,558
250,894,749
425,730,600
617,646,4
758,822,257
74,968,550
273,544,70
281,617,378
114,204,634
71,58,230
279,101,557
808,703,662
389,692,693
49,254,71
451,604,899
610,749,595
331,926,629
654,369,269
425,362,101
503,225,323
856,646,325
822,908,860
470,849,551
732,309,536
396,23,613
533,632,387
949,456,548
581,982,293
874,177,31
399,874,735
271,516,386
836,434,145
96,491,724
52,500,586
707,857,483
455,384,551
194,989,871
611,30,243
334,263,119
289,436,317
492,618,731
467,673,604
853,820,391
362,45,974
827,368,800
536,198,434
465,937,133
95,230,150
511,109,258
204,667,80
313,426,41
875,824,55
411,835,77
696,589,812
877,675,434
712,964,992
220,884,507
175,760,826
456,271,82
784,465,970
288,980,261
531,77,196
102,854,818
804,979,178
432,295,733
593,987,679
459,743,642
761,75,980
942,109,553
841,732,903
799,65,56
618,819,257
207,887,415
42,93,898
988,261,542
855,6,731
677,580,224
663,320,650
363,163,709
363,882,541
982,253,95
199,256,483
670,760,311
809,458,114
349,330,692
796,766,940
127,382,771
864,269,368
727,203,149
762,266,980
327,579,503
648,527,406
194,978,938
904,533,363
625,273,242
169,230,50
78,849,890
59,200,140
211,153,956
476,177,475
783,657,261
186,556,325
592,885,484
842,468,519
691,613,676
868,991,199
471,446,730
809,329,213
7,198,308
658,642,145
187,27,9
598,853,792
880,120,390
136,622,335
752,678,366
305,7,263
993,3,730
136,810,587
944,953,478
77,388,170
456,399,159
715,255,961
999,419,907
44,505,831
748,348,20
123,125,41
955,121,396
609,698,914
373,748,338
216,911,45
588,953,252
775,355,41
105,154,585
98,718,11
973,335,50
168,718,736
336,19,486
491,951,194
238,766,33
499,809,690
504,535,472
729,839,692
651,481,982
620,207,788
944,14,536
261,751,243
271,436,258
227,452,567
751,24,691
785,191,1
440,449,227
785,462,535
620,930,824
477,925,577
150,625,175
812,236,472
919,123,148
9,207,705
578,672,39
106,781,221
671,802,266
247,62,144
820,628,264
328,223,80
424,266,305
284,421,160
628,833,887
95,308,254
931,290,529
457,625,663
366,35,691
741,729,234
237,617,326
888,951,669
897,674,193
90,916,777
857,419,735
246,685,705
550,12,675
266,24,662
66,537,624
870,127,895
390,152,923
89,387,166
357,220,892
270,435,658
543,129,997
477,548,772
771,131,968
668,753,861
690,390,970
210,940,72
999,111,420
550,897,934
766,127,688
79,466,616
32,214,559
286,158,794
860,752,485
574,978,492
533,919,290
188,737,873
81,15,894
322,588,86
300,376,664
843,644,414
673,26,233
652,934,317
214,180,100
445,984,551
379,375,343
444,637,904
149,566,802
851,471,522
38,828,489
572,450,566
808,195,299
938,787,590
723,499,278
201,436,764
111,823,894
814,929,537
782,929,435
959,714,685
805,258,483
246,763,843
90,669,248
295,621,239
932,337,716
335,718,483
154,692,979
320,298,576
519,866,616
369,404,755
5,666,507
771,23,423
733,335,449
636,22,989
187,161,806
923,324,336
126,151,718
867,657,897
812,478,988
579,818,308
441,134,759
573,765,586
118,768,89
394,103,939
538,878,992
295,589,931
678,481,77
243,982,688
622,163,459
540,154,238
342,492,541
635,445,966
318,231,4
938,556,609
831,293,737
653,930,34
510,876,957
214,284,487
309,356,606
907,379,590
699,970,947
773,435,523
898,592,646
994,705,365
781,688,149
779,462,672
958,158,215
219,616,826
748,2,707
160,676,327
531,532,468
758,205,727
468,878,680
696,655,340
432,700,38
24,70,449
761,966,988
639,190,799
145,945,292
980,250,912
286,860,848
669,347,375
785,228,554
260,42,230
365,848,948
769,296,353
446,215,842
323,883,741
549,298,836
225,974,918
282,17,16
373,748,338
871,805,517
394,929,225
596,966,233
222,492,875
430,939,39
473,807,789
352,722,361
817,591,965
766,877,651
365,829,654
938,907,849
255,974,947
581,565,233
376,301,198
546,666,133
657,294,554
160,68,949
745,855,51
966,285,375
315,91,716
583,243,593
980,837,175
74,301,557
170,177,638
741,80,469
888,624,680
231,290,566
166,410,385
290,333,384
871,513,692
761,400,598
250,423,495
435,22,658
646,747,518
128,872,708
662,971,679
894,606,201
302,755,567
205,316,760
342,62,436
70,773,969
867,315,430
436,356,436
571,705,313
898,259,984
701,875,431
593,265,80
108,851,167
25,635,828
192,411,599
790,387,361
736,69,23
163,722,755
229,337,17
655,862,976
711,738,586
437,677,610
754,83,645
643,541,124
669,623,937
448,645,372
602,739,919
373,303,326
630,346,451
950,506,402
510,323,371
843,19,355
71,249,130
307,983,133
561,690,315
603,710,697
444,718,932
177,290,791
513,426,793
807,932,550
709,699,212
638,53,47
560,79,456
464,884,978
839,52,666
688,593,429
477,876,911
578,415,383
303,514,218
821,569,613
901,594,840
843,572,209
816,792,868
359,556,867
465,494,445
539,424,573
763,111,232
282,907,513
329,800,634
618,964,505
919,65,567
856,5,254
644,920,487
106,630,957
474,259,843
388,436,600
765,111,219
835,751,946
700,441,940
259,920,641
322,24,110
921,802,346
888,693,931
148,705,87
789,322,588
548,684,133
729,240,144
904,572,975
714,782,612
569,83,402
325,912,158
467,868,646
236,127,528
684,200,106
841,924,783
852,978,296
215,413,808
824,455,347
122,502,770
654,638,939
564,900,839
35,132,155
561,355,638
580,930,606
355,642,798
146,958,65
836,4,957
87,595,840
991,155,27
177,400,292
532,377,380
41,352,675
725,651,6
255,668,551
583,206,735
90,600,829
257,117,741
574,593,374
25,528,592
54,424,111
770,331,744
622,932,167
944,266,859
942,553,587
162,357,858
646,740,763
456,456,406
708,586,332
397,719,930
900,680,354
494,280,550
607,96,594
725,318,168
679,283,185
871,326,574
597,446,190
416,782,7
427,275,674
176,981,941
42,511,792
689,781,876
839,304,533
422,594,581
233,731,623
662,789,224
507,606,109
805,4,818
543,953,711
336,89,558
59,935,578
847,492,872
361,260,379
688,90,374
749,308,140
393,895,23
819,365,585
658,470,695
857,533,702
982,505,755
354,761,925
701,129,212
659,756,895
748,512,347
297,223,493
909,402,153
200,793,594
616,243,52
446,65,135
162,938,388
945,530,987
619,930,721
406,802,413
497,674,655
325,335,667
608,930,406
594,203,176
88,14,678
627,949,962
539,358,504
129,371,813
255,754,99
363,761,945
910,119,877
890,4,894
435,771,680
34,718,673
785,402,914
45,914,440
988,493,760
441,794,165
495,690,780
303,689,83
270,164,644
555,934,984
918,126,826
26,897,589
220,155,380
334,43,564
401,739,875
827,114,566
620,776,942
516,979,438
793,508,799
230,19,908
458,494,521
735,424,203
626,800,720
761,749,231
28,989,528
518,725,128
949,965,307
409,694,131
710,655,799
732,104,841
233,713,577
598,298,612
639,995,142
451,509,379
997,548,446
110,349,61
503,180,277
874,363,687
27,398,137
774,136,191
900,796,951
132,23,808
802,349,627
688,193,893
486,158,267
829,344,401
227,667,811
656,751,96
658,754,615
231,630,772
986,36,455
6,715,326
177,36,513
51,643,499
964,300,981
416,804,133
463,635,798
176,986,431
244,392,317
553,93,909
696,640,998
3,370,884
484,403,907
990,399,665
53,721,260
655,896,245
856,454,74
48,351,569
434,167,224
153,106,566
672,561,532
895,532,302
876,865,327
446,361,693
917,930,838
232,117,433
130,445,714
838,231,284
933,605,428
805,593,88
504,150,915
985,1,46
733,883,885
99,60,988
530,799,431
786,581,381
608,149,21
631,669,791
900,888,858
21,21,222
864,205,83
626,356,968
957,44,620
762,337,910
633,638,361
80,4,117
338,974,380
279,908,71
370,916,849
239,365,493
358,49,303
598,586,62
285,362,216
419,855,295
757,600,919
294,364,462
885,318,496
941,709,291
717,179,875
85,614,600
510,861,245
272,864,721
134,21,504
628,30,777
460,486,763
54,225,452
825,931,616
126,245,693
43,265,465
111,902,439
400,849,347
222,130,10
108,725,355
757,799,852
362,862,985
377,564,417
851,117,102
6,546,128
345,50,653
53,255,942
984,267,378
847,998,208
281,329,928
146,511,386
592,501,427
136,688,288
840,436,692
689,201,353
693,409,279
590,115,968
566,896,614
279,4,613
834,247,336
763,505,822
919,78,24
963,474,62
778,342,395
752,934,494
571,384,681
461,881,134
318,155,655
845,880,746
690,919,270
94,906,160
234,493,679
400,943,535
384,100,485
280,945,823
382,827,851
12,844,826
30,333,813
950,261,281
205,627,741
893,252,823
134,98,99
517,556,616
669,232,428
258,553,638
588,266,993
648,927,319
294,868,611
174,716,271
530,810,457
71,305,711
130,304,446
459,884,21
32,610,473
726,84,283
36,231,516
489,55,884
992,735,333
922,849,510
826,7,229
561,754,460
918,864,644
348,698,123
826,99,394
33,657,433
914,132,298
82,891,759
841,867,557
831,884,803
760,359,218
967,501,977
88,440,349
935,784,314
335,229,484
37,405,114
940,483,3
704,10,505
598,656,641
723,659,797
317,881,788
972,236,509
293,601,94
608,842,808
962,632,114
557,479,603
621,417,727
306,58,130
936,246,226
982,174,217
558,950,20
754,48,580
987,702,191
508,26,164
533,569,886
588,586,597
879,621,702
749,773,835
912,585,602
207,150,201
593,515,439
812,190,877
161,772,970
200,564,823
129,259,996
796,739,31
260,30,992
146,56,295
673,664,888
259,522,393
752,47,37
666,5,964
875,914,418
274,905,856
367,278,413
395,351,691
662,565,610
58,474,500
603,987,61
427,401,645
300,783,722
586,518,371
324,716,852
618,276,744
98,878,620
219,720,343
611,794,873
302,73,284
35,268,355
226,957,251
405,771,222
758,440,128
971,750,22
596,286,363
839,209,49
806,211,964
789,975,714
941,940,422
63,429,235
595,693,613
165,696,101
37,396,940
891,174,556
13,539,865
385,901,545
209,351,387
824,303,486
599,916,243
619,158,345
873,181,937
242,951,674
767,469,115
392,92,407
435,962,513
996,841,677
105,924,872
884,627,363
417,390,773
850,463,28
169,988,656
779,865,168
873,688,426
99,623,913
998,139,205
466,506,96
860,572,603
491,733,101
69,116,518
425,496,952
451,164,314
899,827,375
583,376,70
310,917,195
600,626,805
751,133,2
678,716,691
352,115,483
754,800,871
387,866,253
881,320,113
189,703,936
977,848,564
82,496,836
591,881,74
531,765,782
356,36,707
890,586,761
916,617,80
400,884,813
221,782,400
451,65,92
551,815,67
727,774,473
110,172,720
160,625,255
861,10,455
224,423,427
619,558,723
935,555,725
926,784,297
906,852,951
87,749,471
681,273,290
252,912,451
604,605,609
931,87,452
21,503,5
388,657,539
96,820,985
508,769,861
22,993,2
146,210,777
832,124,820
30,853,501
633,152,716
737,37,501
714,247,918
120,212,70
387,3,811
847,651,118
722,739,607
571,377,949
277,473,751
657,632,855
825,519,885
704,132,576
957,224,16
695,341,557
624,778,628
460,218,333
391,140,435
471,729,30
634,981,57
832,784,449
806,285,686
135,184,899
838,961,652
949,763,905
616,49,378
896,373,731
628,44,559
295,640,665
487,506,157
120,243,875
946,750,951
729,149,264
149,629,947
227,928,488
789,584,660
223,66,640
132,453,451
92,587,435
986,626,517
298,742,337
935,747,609
778,893,495
285,629,134
433,189,110
174,256,448
403,171,364
333,557,157
984,327,458
38,579,374
193,157,306
417,999,293
342,905,292
898,279,702
149,897,646
858,311,714
945,241,131
641,194,989
848,753,14
713,156,291
477,343,592
416,939,57
828,75,40
327,406,195
284,190,625
508,253,511
743,42,844
82,899,155
404,881,530
584,378,281
686,145,365
559,407,349
339,391,858
596,84,234
511,981,811
774,317,901
618,533,550
930,870,168
862,43,726
363,353,393
999,717,274
803,473,651
880,260,946
673,929,932
33,291,525
511,871,690
634,951,144
582,735,469
576,852,451
378,734,51
555,24,971
792,840,975
565,203,937
9,449,996
307,477,693
892,433,930
249,934,359
12,633,315
537,845,334
582,555,662
975,258,474
871,214,498
929,686,392
46,369,459
110,664,477
924,692,755
205,683,119
73,37,601
294,892,954
362,816,172
479,983,993
309,291,733
611,525,625
310,951,146
371,223,703
962,469,572
598,880,254
352,794,840
907,207,653
681,508,957
979,438,59
792,536,940
7,694,842
474,275,581
432,761,494
232,517,252
55,223,988
199,276,49
673,584,625
967,866,700
955,916,863
995,890,473
769,281,350
629,992,99
152,21,478
786,950,650
317,569,876
969,481,308
48,307,104
414,398,637
558,261,330
708,226,594
46,210,262
212,30,469
396,439,274
302,800,709
649,301,738
149,605,389
953,152,638
656,455,377
160,757,435
856,992,516
969,821,570
647,542,200
318,954,901
507,2,2
965,443,6
148,399,697
34,148,662
497,455,577
430,160,617
8,291,89
640,469,846
336,93,118
514,759,917
816,409,34
303,518,435
588,904,143
809,286,850
255,50,725
349,609,12
744,21,654
163,333,970
768,447,718
217,154,673
809,893,992
645,222,986
702,987,4
37,98,402
361,484,211
610,997,865
674,772,86
359,802,126
450,305,110
896,435,681
988,824,14
953,666,240
488,774,42
739,204,244
124,120,553
889,865,717
338,236,341
321,876,572
62,160,329
892,201,448
864,252,397
222,107,927
500,845,725
184,701,316
960,431,216
464,272,222
986,328,168
633,548,820
193,756,129
454,103,507
684,648,296
346,841,303
950,67,191
502,912,527
907,595,959
794,874,692
31,497,19
534,578,948
603,435,193
956,904,933
207,38,463
155,504,874
22,923,860
302,837,800
579,569,859
111,740,938
202,32,747
283,927,226
122,238,165
141,862,441
527,596,675
484,768,590
657,374,289
698,374,88
789,627,506
847,154,53
537,747,223
304,686,602
87,185,311
158,428,953
258,748,773
471,837,336
646,846,351
878,348,40
461,778,100
609,334,412
42,892,610
386,550,437
422,565,734
549,210,539
416,553,838
9,175,974
30,994,935
389,754,7
632,173,387
996,712,343
136,735,417
184,887,366
131,29,668
169,9,113
204,684,167
761,449,392
799,179,318
613,112,266
94,242,634
144,413,627
653,451,547
547,86,414
54,622,829
930,675,874
480,903,991
571,572,283
597,645,582
681,137,567
913,456,600
841,771,448
295,23,8
133,38,251
213,616,735
521,692,591
734,454,22
246,209,3
751,966,460
404,531,349
478,860,426
956,65,773
493,699,158
730,633,542
549,171,501
651,1,968
8,963,836
786,801,201
393,455,223
688,159,920
267,600,142
58,120,873
139,851,830
484,533,703
95,540,990
367,169,870
8,222,119
827,581,349
372,976,838
879,979,869
291,479,878
54,481,528
415,758,69
904,955,413
960,626,78
708,695,815
349,78,554
397,956,437
975,244,168
898,196,475
143,668,290
823,352,215
84,112,744
620,605,233
671,642,228
191,723,454
487,246,343
927,547,858
90,421,77
430,928,143
213,307,289
87,83,687
549,881,901
938,440,574
255,691,201
711,244,418
366,768,201
360,642,927
335,513,202
750,602,261
680,611,722
286,108,487
847,732,391
160,41,328
513,611,111
631,177,416
522,801,52
912,467,201
931,624,365
550,260,344
976,872,221
231,891,75
744,884,38
313,98,337
703,442,325
869,11,695
227,641,479
390,276,431
734,195,545
435,122,751
685,824,904
734,821,925
678,630,243
64,283,941
804,364,200
595,123,793
419,642,16
352,10,277
454,88,659
626,249,301
887,119,736
84,427,440
728,382,483
785,455,776
199,110,123
155,419,167
336,258,491
103,575,847
126,396,302
113,8,841
729,264,378
720,777,593
521,753,462
453,824,975
740,903,592
297,221,640
338,94,674
790,207,803
787,480,788
455,380,120
735,528,684
786,633,212
74,909,743
918,899,281
428,958,795
626,875,721
114,844,445
578,445,335
867,730,589
20,563,422
865,629,274
589,998,533
384,413,553
891,376,918
64,392,278
839,936,671
436,140,505
509,220,481
940,830,881
242,595,648
730,628,365
401,892,496
838,558,196
225,403,19
13,525,390
951,374,178
708,930,219
575,939,663
729,292,783
987,786,99
531,468,402
580,969,908
306,722,569
659,664,640
86,222,314
338,199,609
38,700,921
57,857,710
442,99,383
545,762,375
485,728,72
521,37,988
707,969,605
845,342,297
792,902,792
217,681,2
759,635,64
805,397,978
560,378,932
28,172,553
660,61,472
435,142,50
489,458,694
354,332,491
66,550,669
788,488,824
225,648,162
514,269,407
89,643,289
24,830,754
280,735,208
221,73,202
548,308,300
879,278,320
872,920,242
896,935,341
338,213,895
125,646,790
310,105,827
949,884,497
169,982,25
174,821,204
697,531,46
388,897,322
899,60,681
340,253,262
631,257,591
611,604,453
154,395,46
128,832,318
593,9,825
732,799,147
564,234,534
709,135,978
916,149,660
603,543,481
383,805,644
430,416,379
209,414,362
830,898,259
330,546,79
586,138,972
538,66,279
769,123,229
362,758,480
229,293,542
534,377,132
846,959,724
728,902,726
457,916,751
724,217,797
714,715,961
162,880,295
278,850,21
355,66,810
869,71,261
827,496,947
